sample_name,library,filename,filename2,library_ID
RIL_86,EA-29,RIL_86_S158_L002_R1_001.fastq.gz,RIL_86_S158_L002_R2_001.fastq.gz,RIL_86:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_131,EA-29,RIL_131_S159_L002_R1_001.fastq.gz,RIL_131_S159_L002_R2_001.fastq.gz,RIL_131:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_268,EA-29,RIL_268_S160_L002_R1_001.fastq.gz,RIL_268_S160_L002_R2_001.fastq.gz,RIL_268:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_119,EA-29,RIL_119_S161_L002_R1_001.fastq.gz,RIL_119_S161_L002_R2_001.fastq.gz,RIL_119:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_109,EA-29,RIL_109_S162_L002_R1_001.fastq.gz,RIL_109_S162_L002_R2_001.fastq.gz,RIL_109:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_299,EA-29,RIL_299_S163_L002_R1_001.fastq.gz,RIL_299_S163_L002_R2_001.fastq.gz,RIL_299:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_82,EA-29,RIL_82_S164_L002_R1_001.fastq.gz,RIL_82_S164_L002_R2_001.fastq.gz,RIL_82:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_193,EA-29,RIL_193_S165_L002_R1_001.fastq.gz,RIL_193_S165_L002_R2_001.fastq.gz,RIL_193:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_101,EA-29,RIL_101_S166_L002_R1_001.fastq.gz,RIL_101_S166_L002_R2_001.fastq.gz,RIL_101:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_69,EA-29,RIL_69_S167_L002_R1_001.fastq.gz,RIL_69_S167_L002_R2_001.fastq.gz,RIL_69:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_223,EA-29,RIL_223_S168_L002_R1_001.fastq.gz,RIL_223_S168_L002_R2_001.fastq.gz,RIL_223:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_378,EA-29,RIL_378_S169_L002_R1_001.fastq.gz,RIL_378_S169_L002_R2_001.fastq.gz,RIL_378:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_205,EA-29,RIL_205_S170_L002_R1_001.fastq.gz,RIL_205_S170_L002_R2_001.fastq.gz,RIL_205:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_279,EA-29,RIL_279_S171_L002_R1_001.fastq.gz,RIL_279_S171_L002_R2_001.fastq.gz,RIL_279:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_427,EA-29,RIL_427_S172_L002_R1_001.fastq.gz,RIL_427_S172_L002_R2_001.fastq.gz,RIL_427:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_175,EA-29,RIL_175_S173_L002_R1_001.fastq.gz,RIL_175_S173_L002_R2_001.fastq.gz,RIL_175:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_416,EA-29,RIL_416_S174_L002_R1_001.fastq.gz,RIL_416_S174_L002_R2_001.fastq.gz,RIL_416:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_38,EA-29,RIL_38_S175_L002_R1_001.fastq.gz,RIL_38_S175_L002_R2_001.fastq.gz,RIL_38:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_143,EA-29,RIL_143_S176_L002_R1_001.fastq.gz,RIL_143_S176_L002_R2_001.fastq.gz,RIL_143:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_9,EA-29,RIL_9_S177_L002_R1_001.fastq.gz,RIL_9_S177_L002_R2_001.fastq.gz,RIL_9:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_364,EA-29,RIL_364_S178_L002_R1_001.fastq.gz,RIL_364_S178_L002_R2_001.fastq.gz,RIL_364:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_371,EA-29,RIL_371_S179_L002_R1_001.fastq.gz,RIL_371_S179_L002_R2_001.fastq.gz,RIL_371:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_199,EA-29,RIL_199_S180_L002_R1_001.fastq.gz,RIL_199_S180_L002_R2_001.fastq.gz,RIL_199:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_127,EA-29,RIL_127_S181_L002_R1_001.fastq.gz,RIL_127_S181_L002_R2_001.fastq.gz,RIL_127:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_332,EA-29,RIL_332_S182_L002_R1_001.fastq.gz,RIL_332_S182_L002_R2_001.fastq.gz,RIL_332:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_404,EA-29,RIL_404_S183_L002_R1_001.fastq.gz,RIL_404_S183_L002_R2_001.fastq.gz,RIL_404:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_47,EA-29,RIL_47_S184_L002_R1_001.fastq.gz,RIL_47_S184_L002_R2_001.fastq.gz,RIL_47:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_276,EA-29,RIL_276_S185_L002_R1_001.fastq.gz,RIL_276_S185_L002_R2_001.fastq.gz,RIL_276:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_88,EA-29,RIL_88_S186_L002_R1_001.fastq.gz,RIL_88_S186_L002_R2_001.fastq.gz,RIL_88:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_392,EA-29,RIL_392_S187_L002_R1_001.fastq.gz,RIL_392_S187_L002_R2_001.fastq.gz,RIL_392:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_207,EA-29,RIL_207_S188_L002_R1_001.fastq.gz,RIL_207_S188_L002_R2_001.fastq.gz,RIL_207:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_222,EA-29,RIL_222_S189_L002_R1_001.fastq.gz,RIL_222_S189_L002_R2_001.fastq.gz,RIL_222:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_435,EA-29,RIL_435_S190_L002_R1_001.fastq.gz,RIL_435_S190_L002_R2_001.fastq.gz,RIL_435:EA-29:paired:WGS:IlluminaHiSeq4000
RIL_347,EA-30,RIL_347_S191_L003_R1_001.fastq.gz,RIL_347_S191_L003_R2_001.fastq.gz,RIL_347:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_271,EA-30,RIL_271_S192_L003_R1_001.fastq.gz,RIL_271_S192_L003_R2_001.fastq.gz,RIL_271:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_212,EA-30,RIL_212_S193_L003_R1_001.fastq.gz,RIL_212_S193_L003_R2_001.fastq.gz,RIL_212:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_102,EA-30,RIL_102_S194_L003_R1_001.fastq.gz,RIL_102_S194_L003_R2_001.fastq.gz,RIL_102:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_4,EA-30,RIL_4_S195_L003_R1_001.fastq.gz,RIL_4_S195_L003_R2_001.fastq.gz,RIL_4:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_54,EA-30,RIL_54_S196_L003_R1_001.fastq.gz,RIL_54_S196_L003_R2_001.fastq.gz,RIL_54:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_225,EA-30,RIL_225_S197_L003_R1_001.fastq.gz,RIL_225_S197_L003_R2_001.fastq.gz,RIL_225:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_215,EA-30,RIL_215_S198_L003_R1_001.fastq.gz,RIL_215_S198_L003_R2_001.fastq.gz,RIL_215:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_320,EA-30,RIL_320_S199_L003_R1_001.fastq.gz,RIL_320_S199_L003_R2_001.fastq.gz,RIL_320:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_39,EA-30,RIL_39_S200_L003_R1_001.fastq.gz,RIL_39_S200_L003_R2_001.fastq.gz,RIL_39:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_128,EA-30,RIL_128_S201_L003_R1_001.fastq.gz,RIL_128_S201_L003_R2_001.fastq.gz,RIL_128:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_80,EA-30,RIL_80_S202_L003_R1_001.fastq.gz,RIL_80_S202_L003_R2_001.fastq.gz,RIL_80:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_246,EA-30,RIL_246_S203_L003_R1_001.fastq.gz,RIL_246_S203_L003_R2_001.fastq.gz,RIL_246:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_187,EA-30,RIL_187_S204_L003_R1_001.fastq.gz,RIL_187_S204_L003_R2_001.fastq.gz,RIL_187:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_260,EA-30,RIL_260_S205_L003_R1_001.fastq.gz,RIL_260_S205_L003_R2_001.fastq.gz,RIL_260:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_274,EA-30,RIL_274_S206_L003_R1_001.fastq.gz,RIL_274_S206_L003_R2_001.fastq.gz,RIL_274:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_269,EA-30,RIL_269_S207_L003_R1_001.fastq.gz,RIL_269_S207_L003_R2_001.fastq.gz,RIL_269:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_55,EA-30,RIL_55_S208_L003_R1_001.fastq.gz,RIL_55_S208_L003_R2_001.fastq.gz,RIL_55:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_6,EA-30,RIL_6_S209_L003_R1_001.fastq.gz,RIL_6_S209_L003_R2_001.fastq.gz,RIL_6:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_129,EA-30,RIL_129_S210_L003_R1_001.fastq.gz,RIL_129_S210_L003_R2_001.fastq.gz,RIL_129:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_2,EA-30,RIL_2_S211_L003_R1_001.fastq.gz,RIL_2_S211_L003_R2_001.fastq.gz,RIL_2:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_23,EA-30,RIL_23_S212_L003_R1_001.fastq.gz,RIL_23_S212_L003_R2_001.fastq.gz,RIL_23:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_153,EA-30,RIL_153_S213_L003_R1_001.fastq.gz,RIL_153_S213_L003_R2_001.fastq.gz,RIL_153:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_367,EA-30,RIL_367_S214_L003_R1_001.fastq.gz,RIL_367_S214_L003_R2_001.fastq.gz,RIL_367:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_229,EA-30,RIL_229_S215_L003_R1_001.fastq.gz,RIL_229_S215_L003_R2_001.fastq.gz,RIL_229:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_333,EA-30,RIL_333_S216_L003_R1_001.fastq.gz,RIL_333_S216_L003_R2_001.fastq.gz,RIL_333:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_302,EA-30,RIL_302_S217_L003_R1_001.fastq.gz,RIL_302_S217_L003_R2_001.fastq.gz,RIL_302:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_85,EA-30,RIL_85_S218_L003_R1_001.fastq.gz,RIL_85_S218_L003_R2_001.fastq.gz,RIL_85:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_204,EA-30,RIL_204_S219_L003_R1_001.fastq.gz,RIL_204_S219_L003_R2_001.fastq.gz,RIL_204:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_156,EA-30,RIL_156_S220_L003_R1_001.fastq.gz,RIL_156_S220_L003_R2_001.fastq.gz,RIL_156:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_396,EA-30,RIL_396_S221_L003_R1_001.fastq.gz,RIL_396_S221_L003_R2_001.fastq.gz,RIL_396:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_311,EA-30,RIL_311_S222_L003_R1_001.fastq.gz,RIL_311_S222_L003_R2_001.fastq.gz,RIL_311:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_251,EA-30,RIL_251_S223_L003_R1_001.fastq.gz,RIL_251_S223_L003_R2_001.fastq.gz,RIL_251:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_303,EA-30,RIL_303_S224_L003_R1_001.fastq.gz,RIL_303_S224_L003_R2_001.fastq.gz,RIL_303:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_79,EA-30,RIL_79_S225_L003_R1_001.fastq.gz,RIL_79_S225_L003_R2_001.fastq.gz,RIL_79:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_307,EA-30,RIL_307_S226_L003_R1_001.fastq.gz,RIL_307_S226_L003_R2_001.fastq.gz,RIL_307:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_19,EA-30,RIL_19_S227_L003_R1_001.fastq.gz,RIL_19_S227_L003_R2_001.fastq.gz,RIL_19:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_294,EA-30,RIL_294_S228_L003_R1_001.fastq.gz,RIL_294_S228_L003_R2_001.fastq.gz,RIL_294:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_63,EA-30,RIL_63_S229_L003_R1_001.fastq.gz,RIL_63_S229_L003_R2_001.fastq.gz,RIL_63:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_325,EA-30,RIL_325_S230_L003_R1_001.fastq.gz,RIL_325_S230_L003_R2_001.fastq.gz,RIL_325:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_376,EA-30,RIL_376_S231_L003_R1_001.fastq.gz,RIL_376_S231_L003_R2_001.fastq.gz,RIL_376:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_298,EA-30,RIL_298_S232_L003_R1_001.fastq.gz,RIL_298_S232_L003_R2_001.fastq.gz,RIL_298:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_78,EA-30,RIL_78_S233_L003_R1_001.fastq.gz,RIL_78_S233_L003_R2_001.fastq.gz,RIL_78:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_25,EA-30,RIL_25_S234_L003_R1_001.fastq.gz,RIL_25_S234_L003_R2_001.fastq.gz,RIL_25:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_352,EA-30,RIL_352_S235_L003_R1_001.fastq.gz,RIL_352_S235_L003_R2_001.fastq.gz,RIL_352:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_40,EA-30,RIL_40_S236_L003_R1_001.fastq.gz,RIL_40_S236_L003_R2_001.fastq.gz,RIL_40:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_145,EA-30,RIL_145_S237_L003_R1_001.fastq.gz,RIL_145_S237_L003_R2_001.fastq.gz,RIL_145:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_430,EA-30,RIL_430_S238_L003_R1_001.fastq.gz,RIL_430_S238_L003_R2_001.fastq.gz,RIL_430:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_104,EA-30,RIL_104_S239_L003_R1_001.fastq.gz,RIL_104_S239_L003_R2_001.fastq.gz,RIL_104:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_328,EA-30,RIL_328_S240_L003_R1_001.fastq.gz,RIL_328_S240_L003_R2_001.fastq.gz,RIL_328:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_395,EA-30,RIL_395_S241_L003_R1_001.fastq.gz,RIL_395_S241_L003_R2_001.fastq.gz,RIL_395:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_380,EA-30,RIL_380_S242_L003_R1_001.fastq.gz,RIL_380_S242_L003_R2_001.fastq.gz,RIL_380:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_48,EA-30,RIL_48_S243_L003_R1_001.fastq.gz,RIL_48_S243_L003_R2_001.fastq.gz,RIL_48:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_203,EA-30,RIL_203_S244_L003_R1_001.fastq.gz,RIL_203_S244_L003_R2_001.fastq.gz,RIL_203:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_383,EA-30,RIL_383_S245_L003_R1_001.fastq.gz,RIL_383_S245_L003_R2_001.fastq.gz,RIL_383:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_318,EA-30,RIL_318_S246_L003_R1_001.fastq.gz,RIL_318_S246_L003_R2_001.fastq.gz,RIL_318:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_61,EA-30,RIL_61_S247_L003_R1_001.fastq.gz,RIL_61_S247_L003_R2_001.fastq.gz,RIL_61:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_346,EA-30,RIL_346_S248_L003_R1_001.fastq.gz,RIL_346_S248_L003_R2_001.fastq.gz,RIL_346:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_233,EA-30,RIL_233_S249_L003_R1_001.fastq.gz,RIL_233_S249_L003_R2_001.fastq.gz,RIL_233:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_301,EA-30,RIL_301_S250_L003_R1_001.fastq.gz,RIL_301_S250_L003_R2_001.fastq.gz,RIL_301:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_185,EA-30,RIL_185_S251_L003_R1_001.fastq.gz,RIL_185_S251_L003_R2_001.fastq.gz,RIL_185:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_360,EA-30,RIL_360_S252_L003_R1_001.fastq.gz,RIL_360_S252_L003_R2_001.fastq.gz,RIL_360:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_313,EA-30,RIL_313_S253_L003_R1_001.fastq.gz,RIL_313_S253_L003_R2_001.fastq.gz,RIL_313:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_191,EA-30,RIL_191_S254_L003_R1_001.fastq.gz,RIL_191_S254_L003_R2_001.fastq.gz,RIL_191:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_114,EA-30,RIL_114_S255_L003_R1_001.fastq.gz,RIL_114_S255_L003_R2_001.fastq.gz,RIL_114:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_331,EA-30,RIL_331_S256_L003_R1_001.fastq.gz,RIL_331_S256_L003_R2_001.fastq.gz,RIL_331:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_433,EA-30,RIL_433_S257_L003_R1_001.fastq.gz,RIL_433_S257_L003_R2_001.fastq.gz,RIL_433:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_95,EA-30,RIL_95_S258_L003_R1_001.fastq.gz,RIL_95_S258_L003_R2_001.fastq.gz,RIL_95:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_403,EA-30,RIL_403_S259_L003_R1_001.fastq.gz,RIL_403_S259_L003_R2_001.fastq.gz,RIL_403:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_29,EA-30,RIL_29_S260_L003_R1_001.fastq.gz,RIL_29_S260_L003_R2_001.fastq.gz,RIL_29:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_182,EA-30,RIL_182_S261_L003_R1_001.fastq.gz,RIL_182_S261_L003_R2_001.fastq.gz,RIL_182:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_235,EA-30,RIL_235_S262_L003_R1_001.fastq.gz,RIL_235_S262_L003_R2_001.fastq.gz,RIL_235:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_137,EA-30,RIL_137_S263_L003_R1_001.fastq.gz,RIL_137_S263_L003_R2_001.fastq.gz,RIL_137:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_5,EA-30,RIL_5_S264_L003_R1_001.fastq.gz,RIL_5_S264_L003_R2_001.fastq.gz,RIL_5:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_234,EA-30,RIL_234_S265_L003_R1_001.fastq.gz,RIL_234_S265_L003_R2_001.fastq.gz,RIL_234:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_289,EA-30,RIL_289_S266_L003_R1_001.fastq.gz,RIL_289_S266_L003_R2_001.fastq.gz,RIL_289:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_296,EA-30,RIL_296_S267_L003_R1_001.fastq.gz,RIL_296_S267_L003_R2_001.fastq.gz,RIL_296:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_329,EA-30,RIL_329_S268_L003_R1_001.fastq.gz,RIL_329_S268_L003_R2_001.fastq.gz,RIL_329:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_94,EA-30,RIL_94_S269_L003_R1_001.fastq.gz,RIL_94_S269_L003_R2_001.fastq.gz,RIL_94:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_149,EA-30,RIL_149_S270_L003_R1_001.fastq.gz,RIL_149_S270_L003_R2_001.fastq.gz,RIL_149:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_174,EA-30,RIL_174_S271_L003_R1_001.fastq.gz,RIL_174_S271_L003_R2_001.fastq.gz,RIL_174:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_130,EA-30,RIL_130_S272_L003_R1_001.fastq.gz,RIL_130_S272_L003_R2_001.fastq.gz,RIL_130:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_208,EA-30,RIL_208_S273_L003_R1_001.fastq.gz,RIL_208_S273_L003_R2_001.fastq.gz,RIL_208:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_397,EA-30,RIL_397_S274_L003_R1_001.fastq.gz,RIL_397_S274_L003_R2_001.fastq.gz,RIL_397:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_372,EA-30,RIL_372_S275_L003_R1_001.fastq.gz,RIL_372_S275_L003_R2_001.fastq.gz,RIL_372:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_247,EA-30,RIL_247_S276_L003_R1_001.fastq.gz,RIL_247_S276_L003_R2_001.fastq.gz,RIL_247:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_179,EA-30,RIL_179_S277_L003_R1_001.fastq.gz,RIL_179_S277_L003_R2_001.fastq.gz,RIL_179:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_437,EA-30,RIL_437_S278_L003_R1_001.fastq.gz,RIL_437_S278_L003_R2_001.fastq.gz,RIL_437:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_401,EA-30,RIL_401_S279_L003_R1_001.fastq.gz,RIL_401_S279_L003_R2_001.fastq.gz,RIL_401:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_348,EA-30,RIL_348_S280_L003_R1_001.fastq.gz,RIL_348_S280_L003_R2_001.fastq.gz,RIL_348:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_340,EA-30,RIL_340_S281_L003_R1_001.fastq.gz,RIL_340_S281_L003_R2_001.fastq.gz,RIL_340:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_391,EA-30,RIL_391_S282_L003_R1_001.fastq.gz,RIL_391_S282_L003_R2_001.fastq.gz,RIL_391:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_284,EA-30,RIL_284_S283_L003_R1_001.fastq.gz,RIL_284_S283_L003_R2_001.fastq.gz,RIL_284:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_144,EA-30,RIL_144_S284_L003_R1_001.fastq.gz,RIL_144_S284_L003_R2_001.fastq.gz,RIL_144:EA-30:paired:WGS:IlluminaHiSeq4000
RIL_71,EA-31,RIL_71_S285_L004_R1_001.fastq.gz,RIL_71_S285_L004_R2_001.fastq.gz,RIL_71:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_51,EA-31,RIL_51_S286_L004_R1_001.fastq.gz,RIL_51_S286_L004_R2_001.fastq.gz,RIL_51:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_394,EA-31,RIL_394_S287_L004_R1_001.fastq.gz,RIL_394_S287_L004_R2_001.fastq.gz,RIL_394:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_336,EA-31,RIL_336_S288_L004_R1_001.fastq.gz,RIL_336_S288_L004_R2_001.fastq.gz,RIL_336:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_135,EA-31,RIL_135_S289_L004_R1_001.fastq.gz,RIL_135_S289_L004_R2_001.fastq.gz,RIL_135:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_217,EA-31,RIL_217_S290_L004_R1_001.fastq.gz,RIL_217_S290_L004_R2_001.fastq.gz,RIL_217:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_165,EA-31,RIL_165_S291_L004_R1_001.fastq.gz,RIL_165_S291_L004_R2_001.fastq.gz,RIL_165:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_92,EA-31,RIL_92_S292_L004_R1_001.fastq.gz,RIL_92_S292_L004_R2_001.fastq.gz,RIL_92:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_231,EA-31,RIL_231_S293_L004_R1_001.fastq.gz,RIL_231_S293_L004_R2_001.fastq.gz,RIL_231:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_357,EA-31,RIL_357_S294_L004_R1_001.fastq.gz,RIL_357_S294_L004_R2_001.fastq.gz,RIL_357:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_37,EA-31,RIL_37_S295_L004_R1_001.fastq.gz,RIL_37_S295_L004_R2_001.fastq.gz,RIL_37:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_116,EA-31,RIL_116_S296_L004_R1_001.fastq.gz,RIL_116_S296_L004_R2_001.fastq.gz,RIL_116:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_22,EA-31,RIL_22_S297_L004_R1_001.fastq.gz,RIL_22_S297_L004_R2_001.fastq.gz,RIL_22:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_405,EA-31,RIL_405_S298_L004_R1_001.fastq.gz,RIL_405_S298_L004_R2_001.fastq.gz,RIL_405:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_343,EA-31,RIL_343_S299_L004_R1_001.fastq.gz,RIL_343_S299_L004_R2_001.fastq.gz,RIL_343:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_49,EA-31,RIL_49_S300_L004_R1_001.fastq.gz,RIL_49_S300_L004_R2_001.fastq.gz,RIL_49:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_355,EA-31,RIL_355_S301_L004_R1_001.fastq.gz,RIL_355_S301_L004_R2_001.fastq.gz,RIL_355:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_108,EA-31,RIL_108_S302_L004_R1_001.fastq.gz,RIL_108_S302_L004_R2_001.fastq.gz,RIL_108:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_219,EA-31,RIL_219_S303_L004_R1_001.fastq.gz,RIL_219_S303_L004_R2_001.fastq.gz,RIL_219:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_3,EA-31,RIL_3_S304_L004_R1_001.fastq.gz,RIL_3_S304_L004_R2_001.fastq.gz,RIL_3:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_196,EA-31,RIL_196_S305_L004_R1_001.fastq.gz,RIL_196_S305_L004_R2_001.fastq.gz,RIL_196:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_409,EA-31,RIL_409_S306_L004_R1_001.fastq.gz,RIL_409_S306_L004_R2_001.fastq.gz,RIL_409:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_84,EA-31,RIL_84_S307_L004_R1_001.fastq.gz,RIL_84_S307_L004_R2_001.fastq.gz,RIL_84:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_436,EA-31,RIL_436_S308_L004_R1_001.fastq.gz,RIL_436_S308_L004_R2_001.fastq.gz,RIL_436:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_305,EA-31,RIL_305_S309_L004_R1_001.fastq.gz,RIL_305_S309_L004_R2_001.fastq.gz,RIL_305:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_382,EA-31,RIL_382_S310_L004_R1_001.fastq.gz,RIL_382_S310_L004_R2_001.fastq.gz,RIL_382:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_136,EA-31,RIL_136_S311_L004_R1_001.fastq.gz,RIL_136_S311_L004_R2_001.fastq.gz,RIL_136:EA-31:paired:WGS:IlluminaHiSeq4000
RIL_21,EA-31,RIL_21_S312_L004_R1_001.fastq.gz,RIL_21_S312_L004_R2_001.fastq.gz,RIL_21:EA-31:paired:WGS:IlluminaHiSeq4000
