block,sort_plate,well,dil_fact,rand_id,line_id,lawn_note,censor,growth type,well_note,time_washed,date_sort,sorter_source_well,L1_VP604,L1_MA,L1_plus_VP604,L1_plus_MA,source_file,,,,
5,4,H09,5,381,,,,normal,,,20-Jul,H9,1157,425,91,9,20170720_Block5_Plate4_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,4,H10,5,382,,,,normal,,,20-Jul,H10,1156,460,121,15,20170720_Block5_Plate4_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,4,H11,5,383,,Partial Lawn,,normal,,,20-Jul,H11,525,369,86,3,20170720_Block5_Plate4_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,4,H12,5,384,,Partial Lawn,,normal,,,20-Jul,H12,531,248,76,32,20170720_Block5_Plate4_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,A01,5,385,,Partial Lawn,,normal,,,20-Jul,A1,274,595,30,59,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,A02,5,386,,,,normal,,,20-Jul,A2,666,286,70,13,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,A03,5,,,,,normal,,,20-Jul,A3,2,0,0,1,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,A04,5,388,,Partial Lawn,,normal,,,20-Jul,A4,407,568,79,24,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,A05,5,389,,,,normal,,,20-Jul,A5,156,886,38,50,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,A06,5,390,,,,normal,,,20-Jul,A6,847,745,86,18,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,A07,5,409,,Partial Lawn,,normal,,,20-Jul,A7,126,647,22,57,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,A08,5,410,,Partial Lawn,,normal,,,20-Jul,A8,689,290,89,4,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,A09,5,411,,,,normal,,,20-Jul,A9,570,413,58,25,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,A10,5,412,,Partial Lawn,,normal,,,20-Jul,A10,376,90,51,3,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,A11,5,413,,Partial Lawn,,normal,,,20-Jul,A11,541,537,97,33,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,A12,5,414,,Partial Lawn,,normal,,,20-Jul,A12,258,126,39,3,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,B01,5,,,,,normal,,,20-Jul,B1,0,2,0,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,B02,5,392,,,,normal,,,20-Jul,B2,298,681,29,20,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,B03,5,393,,,,normal,,,20-Jul,B3,196,521,22,32,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,B04,5,394,,,,normal,,,20-Jul,B4,442,363,30,4,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,B05,5,,,,,normal,,,20-Jul,B5,1,1,0,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,B06,5,396,,,,normal,,,20-Jul,B6,260,376,49,5,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,B07,5,,,,,normal,,,20-Jul,B7,2,0,0,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,B08,5,416,,,,normal,,,20-Jul,B8,899,254,76,3,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,B09,5,417,,Partial Lawn,,normal,,,20-Jul,B9,437,733,70,34,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,B10,5,418,,,,normal,,,20-Jul,B10,571,382,53,5,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,B11,5,419,,Partial Lawn,,normal,,,20-Jul,B11,442,610,73,38,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,B12,5,420,,,,normal,,,20-Jul,B12,423,1234,45,115,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,C01,5,,,,,normal,,,20-Jul,C1,0,2,0,1,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,C02,5,398,,Partial Lawn,,normal,,,20-Jul,C2,694,1332,93,141,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,C03,5,399,,Partial Lawn,,normal,,,20-Jul,C3,6,761,33,83,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,C04,5,400,,Partial Lawn,,normal,,,20-Jul,C4,187,28,23,2,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,C05,5,401,,,,normal,,,20-Jul,C5,911,353,68,9,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,C06,5,402,,Partial Lawn,,normal,,,20-Jul,C6,170,509,40,27,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,C07,5,421,,,,normal,,,20-Jul,C7,429,973,32,54,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,C08,5,422,,Partial Lawn,,normal,,,20-Jul,C8,428,345,78,10,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,C09,5,423,,Partial Lawn,,normal,,,20-Jul,C9,559,164,67,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,C10,5,424,,Partial Lawn,,normal,,,20-Jul,C10,550,536,87,62,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,C11,5,425,,Partial Lawn,,normal,,,20-Jul,C11,1123,767,155,53,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,C12,5,,,,,normal,,,20-Jul,C12,0,2,0,1,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,D01,5,403,,Partial Lawn,,normal,,,20-Jul,D1,116,88,28,6,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,D02,5,404,,Partial Lawn,,normal,,,20-Jul,D2,195,182,24,20,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,D03,5,405,,Partial Lawn,,normal,,,20-Jul,D3,201,790,21,42,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,D04,5,406,,,,normal,,,20-Jul,D4,1014,524,94,17,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,D05,5,407,,,,normal,,,20-Jul,D5,364,824,27,45,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,D06,5,408,,Partial Lawn,,normal,,,20-Jul,D6,460,540,77,52,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,D07,5,427,,,,normal,,,20-Jul,D7,569,1766,54,256,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,D08,5,428,,Partial Lawn,,normal,,,20-Jul,D8,867,747,170,69,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,D09,5,429,,Partial Lawn,,normal,,,20-Jul,D9,403,1748,63,182,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,D10,5,430,,Partial Lawn,,normal,,,20-Jul,D10,239,101,39,5,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,D11,5,,,,,normal,,,20-Jul,D11,1,0,0,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,D12,5,432,,Partial Lawn,,normal,,,20-Jul,D12,836,571,146,53,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,E01,5,433,,,,normal,,,20-Jul,E1,650,451,72,17,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,E02,5,,,,,normal,,,20-Jul,E2,3,2,0,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,E03,5,435,,,,normal,,,20-Jul,E3,587,749,49,33,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,E04,5,436,,Partial Lawn,,normal,,,20-Jul,E4,586,603,103,35,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,E05,5,437,,,,normal,,,20-Jul,E5,1124,221,300,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,E06,5,438,,,,normal,,,20-Jul,E6,261,1513,47,74,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,E07,5,,,,,normal,,,20-Jul,E7,0,3,0,1,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,E08,5,,,,,normal,,,20-Jul,,,,,,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,E09,5,459,,Partial Lawn,,normal,,,20-Jul,E9,193,250,25,17,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,E10,5,460,,Partial Lawn,,normal,,,20-Jul,E10,236,45,38,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,E11,5,461,,Partial Lawn,,normal,,,20-Jul,E11,383,263,61,8,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,E12,5,,,,,normal,,,20-Jul,E12,3,2,0,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,F01,5,439,,,,normal,,,20-Jul,F1,468,139,77,3,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,F02,5,440,,,,normal,,,20-Jul,F2,786,519,97,28,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,F03,5,441,,,,normal,,,20-Jul,F3,116,930,37,53,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,F04,5,,,,,normal,,,20-Jul,F4,0,5,1,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,F05,5,443,,,,normal,,,20-Jul,F5,688,348,62,3,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,F06,5,444,,,,normal,,,20-Jul,F6,271,850,45,59,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,F07,5,,,,,normal,,,20-Jul,F7,3,3,0,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,F08,5,464,,Partial Lawn,,normal,,,20-Jul,F8,439,206,63,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,F09,5,,,,,normal,,,20-Jul,F9,0,6,0,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,F10,5,466,,Partial Lawn,,normal,,,20-Jul,F10,440,823,73,113,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,F11,5,467,,Partial Lawn,,normal,,,20-Jul,F11,124,52,24,4,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,F12,5,468,,Partial Lawn,,normal,,,20-Jul,F12,190,74,39,2,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,G01,5,445,,,,normal,,,20-Jul,G1,188,939,31,61,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,G02,5,446,,Partial Lawn,,normal,,,20-Jul,G2,260,320,39,14,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,G03,5,447,,Partial Lawn,,normal,,,20-Jul,G3,126,1789,32,199,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,G04,5,448,,Partial Lawn,,normal,,,20-Jul,G4,611,1306,115,116,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,G05,5,449,,Partial Lawn,,normal,,,20-Jul,G5,4,1457,27,214,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,G06,5,450,,,,normal,,,20-Jul,G6,753,525,72,47,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,G07,5,469,,,,normal,,,20-Jul,G7,418,784,57,81,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,G08,5,470,,Partial Lawn,,normal,,,20-Jul,G8,56,37,13,4,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,G09,5,471,,,,normal,,,20-Jul,G9,569,2240,84,224,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,G10,5,472,,Partial Lawn,,normal,,,20-Jul,G10,619,200,90,3,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,G11,5,,,,,normal,,,20-Jul,G11,1,1,1,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,G12,5,474,,Partial Lawn,,normal,,,20-Jul,G12,1032,647,228,36,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,H01,5,451,,Partial Lawn,,normal,,,20-Jul,H1,343,594,32,6,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,H02,5,452,,Partial Lawn,,normal,,,20-Jul,H2,468,322,73,27,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,H03,5,453,,Partial Lawn,,normal,,,20-Jul,H3,38,282,23,31,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,H04,5,454,,Partial Lawn,,normal,,,20-Jul,H4,719,174,107,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,H05,5,455,,Partial Lawn,,normal,,,20-Jul,H5,870,212,176,1,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,H06,5,456,,Partial Lawn,,normal,,,20-Jul,H6,239,186,38,10,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,H07,5,,,,,normal,,,20-Jul,H7,1,1,0,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,H08,5,476,,Partial Lawn,,normal,,,20-Jul,H8,660,215,111,0,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,H09,5,477,,,,normal,,,20-Jul,H9,455,1618,74,254,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,H10,5,,,,,normal,,,20-Jul,H10,2,6,1,1,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,H11,5,479,,Partial Lawn,,normal,,,20-Jul,H11,1086,437,252,1,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,5,H12,5,480,,Partial Lawn,,normal,,,20-Jul,H12,929,567,302,9,20170720_Block5_Plate5_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,A01,5,482,,Partial Lawn,,normal,"481 SKIPPED, EVERYTHING SHIFTED ONE CELL",,20-Jul,A1,730,106,185,1,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,A02,5,,,,,normal,,,20-Jul,A2,0,3,1,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,A03,5,,,,,normal,,,20-Jul,A3,0,0,0,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,A04,5,485,,Partial Lawn,,normal,,,20-Jul,A4,638,535,148,98,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,A05,5,486,,,,normal,,,20-Jul,A5,615,1008,80,74,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,A06,5,,,,,normal,,,20-Jul,A6,4,9,0,1,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,A07,5,,,,,normal,,,20-Jul,A7,0,0,0,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,A08,5,507,,,,normal,,,20-Jul,A8,297,1106,61,156,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,A09,5,,,,,normal,,,20-Jul,A9,1,4,1,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,A10,5,509,,,,normal,,,20-Jul,A10,808,503,92,48,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,A11,5,510,,Partial Lawn,,normal,,,20-Jul,A11,1024,652,178,29,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,A12,5,511,,,,normal,,,20-Jul,A12,1058,830,94,34,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,B01,5,,,,,normal,,,20-Jul,B1,3,1,0,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,B02,5,489,,Partial Lawn,,normal,,,20-Jul,B2,587,577,135,66,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,B03,5,490,,Partial Lawn,,normal,,,20-Jul,B3,249,193,36,3,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,B04,5,,,,,normal,,,20-Jul,B4,0,2,0,1,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,B05,5,492,,Partial Lawn,,normal,,,20-Jul,B5,301,624,46,19,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,B06,5,,,,,normal,,,20-Jul,B6,1,6,0,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,B07,5,512,,,,normal,,,20-Jul,B7,798,885,86,81,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,B08,5,,,,,normal,,,20-Jul,B8,4,6,4,1,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,B09,5,514,,Partial Lawn,,normal,,,20-Jul,B9,400,809,63,102,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,B10,5,515,,Partial Lawn,,normal,,,20-Jul,B10,696,591,122,114,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,B11,5,516,,Partial Lawn,,normal,,,20-Jul,B11,575,674,102,80,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,B12,5,,,,,normal,,,20-Jul,B12,1,4,0,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,C01,5,494,,Partial Lawn,,normal,,,20-Jul,C1,467,110,93,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,C02,5,,,,,normal,,,20-Jul,C2,1,2,0,1,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,C03,5,,,,,normal,,,20-Jul,C3,0,1,0,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,C04,5,497,,,,normal,,,20-Jul,C4,879,224,54,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,C05,5,498,,Partial Lawn,,normal,,,20-Jul,C5,862,654,125,33,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,C06,5,499,,Partial Lawn,,normal,,,20-Jul,C6,782,121,178,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,C07,5,518,,Partial Lawn,,normal,,,20-Jul,C7,1010,404,186,36,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,C08,5,519,,,,normal,,,20-Jul,C8,990,816,121,75,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,C09,5,520,,,,normal,,,20-Jul,C9,841,1202,79,78,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,C10,5,521,,Partial Lawn,,normal,,,20-Jul,C10,906,299,161,4,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,C11,5,522,,Partial Lawn,,normal,,,20-Jul,C11,454,689,64,42,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,C12,5,523,,Partial Lawn,,normal,,,20-Jul,C12,718,120,184,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,D01,5,500,,,,normal,,,20-Jul,D1,340,666,34,17,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,D02,5,501,,Partial Lawn,,normal,,,20-Jul,D2,192,466,41,67,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,D03,5,502,,Partial Lawn,,normal,,,20-Jul,D3,698,374,160,25,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,D04,5,,,,,normal,,,20-Jul,D4,2,1,0,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,D05,5,504,,,,normal,,,20-Jul,D5,234,468,18,39,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,D06,5,505,,Partial Lawn,,normal,,,20-Jul,D6,552,336,62,12,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,D07,5,524,,Partial Lawn,,normal,,,20-Jul,D7,713,293,84,10,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,D08,5,,,,,normal,,,20-Jul,D8,1,1,0,1,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,D09,5,526,,Partial Lawn,,normal,,,20-Jul,D9,1270,407,178,8,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,D10,5,527,,,,normal,,,20-Jul,D10,850,1148,43,62,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,D11,5,,,,,normal,,,20-Jul,D11,2,8,1,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,D12,5,,,,,normal,,,20-Jul,D12,0,0,0,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,E01,5,530,,Partial Lawn,,normal,,,20-Jul,E1,666,250,126,20,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,E02,5,,,,,normal,,,20-Jul,E2,2,1,0,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,E03,5,532,,Partial Lawn,,normal,,,20-Jul,E3,193,113,27,13,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,E04,5,533,,Partial Lawn,,normal,,,20-Jul,E4,567,809,73,59,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,E05,5,534,,Partial Lawn,,normal,,,20-Jul,E5,873,462,105,16,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,E06,5,535,,,,normal,,,20-Jul,E6,1818,311,248,10,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,E07,5,554,,,,normal,,,20-Jul,E7,380,741,45,41,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,E08,5,555,,Full Lawn,,normal,,,20-Jul,E8,3,397,10,78,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,E09,5,,,,,normal,,,20-Jul,E9,0,1,0,3,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,E10,5,557,,Partial Lawn,,normal,,,20-Jul,E10,724,553,121,35,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,E11,5,558,,Partial Lawn,,normal,,,20-Jul,E11,633,577,115,21,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,E12,5,559,,,,normal,,,20-Jul,E12,1096,847,120,69,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,F01,5,536,,Partial Lawn,,normal,,,20-Jul,F1,473,64,65,2,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,F02,5,537,,Partial Lawn,,normal,,,20-Jul,F2,867,686,110,33,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,F03,5,,,,,normal,,,20-Jul,F3,4,4,0,1,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,F04,5,539,,,,normal,,,20-Jul,F4,302,755,38,62,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,F05,5,540,,Partial Lawn,,normal,,,20-Jul,F5,262,211,49,3,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,F06,5,541,,,,normal,,,20-Jul,F6,404,582,49,44,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,F07,5,560,,Partial Lawn,,normal,,,20-Jul,F7,3,610,19,105,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,F08,5,561,,Partial Lawn,,normal,,,20-Jul,F8,18,827,18,142,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,F09,5,,,,,normal,,,20-Jul,F9,0,4,0,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,F10,5,,,,,normal,,,20-Jul,F10,0,0,0,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,F11,5,564,,,,normal,,,20-Jul,F11,311,1092,50,113,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,F12,5,565,,,,normal,,,20-Jul,F12,479,999,49,136,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
